IB4003,IB4003_1540_1567,1540,1567,A,Supporter
IB4003,IB4003_1540_1567,1540,1567,C,Neutral
IB4003,IB4003_1540_1567,1540,1567,B,Neutral
IB4003,IB4003_1540_1567,1540,1567,D,Protagonist
IB4003,IB4003_330_363,330,363,A,Gatekeeper
IB4003,IB4003_330_363,330,363,C,Neutral
IB4003,IB4003_330_363,330,363,B,Neutral
IB4003,IB4003_330_363,330,363,D,Supporter
IB4003,IB4003_1517_1541,1517,1541,A,Gatekeeper
IB4003,IB4003_1517_1541,1517,1541,C,Neutral
IB4003,IB4003_1517_1541,1517,1541,B,Neutral
IB4003,IB4003_1517_1541,1517,1541,D,Protagonist
IB4003,IB4003_301_331,301,331,A,Gatekeeper
IB4003,IB4003_301_331,301,331,C,Supporter
IB4003,IB4003_301_331,301,331,B,Neutral
IB4003,IB4003_301_331,301,331,D,Protagonist
IB4003,IB4003_138_163,138,163,A,Gatekeeper
IB4003,IB4003_138_163,138,163,C,Neutral
IB4003,IB4003_138_163,138,163,B,Neutral
IB4003,IB4003_138_163,138,163,D,Neutral
IB4003,IB4003_1865_1924,1865,1924,A,Gatekeeper
IB4003,IB4003_1865_1924,1865,1924,C,Supporter
IB4003,IB4003_1865_1924,1865,1924,B,Supporter
IB4003,IB4003_1865_1924,1865,1924,D,Supporter
IB4003,IB4003_1723_1747,1723,1747,A,Gatekeeper
IB4003,IB4003_1723_1747,1723,1747,C,Neutral
IB4003,IB4003_1723_1747,1723,1747,B,Neutral
IB4003,IB4003_1723_1747,1723,1747,D,Attacker
IB4003,IB4003_1782_1835,1782,1835,A,Gatekeeper
IB4003,IB4003_1782_1835,1782,1835,C,Neutral
IB4003,IB4003_1782_1835,1782,1835,B,Neutral
IB4003,IB4003_1782_1835,1782,1835,D,Protagonist
IB4003,IB4003_1696_1724,1696,1724,A,Gatekeeper
IB4003,IB4003_1696_1724,1696,1724,C,Neutral
IB4003,IB4003_1696_1724,1696,1724,B,Neutral
IB4003,IB4003_1696_1724,1696,1724,D,Protagonist
IB4003,IB4003_1747_1783,1747,1783,A,Gatekeeper
IB4003,IB4003_1747_1783,1747,1783,C,Neutral
IB4003,IB4003_1747_1783,1747,1783,B,Supporter
IB4003,IB4003_1747_1783,1747,1783,D,Protagonist
IB4003,IB4003_67_90,67,90,A,Gatekeeper
IB4003,IB4003_67_90,67,90,C,Neutral
IB4003,IB4003_67_90,67,90,B,Neutral
IB4003,IB4003_67_90,67,90,D,Neutral
IB4003,IB4003_600_656,600,656,A,Gatekeeper
IB4003,IB4003_600_656,600,656,C,Supporter
IB4003,IB4003_600_656,600,656,B,Neutral
IB4003,IB4003_600_656,600,656,D,Supporter
IB4003,IB4003_1595_1643,1595,1643,A,Supporter
IB4003,IB4003_1595_1643,1595,1643,C,Supporter
IB4003,IB4003_1595_1643,1595,1643,B,Neutral
IB4003,IB4003_1595_1643,1595,1643,D,Protagonist
IB4003,IB4003_801_823,801,823,A,Neutral
IB4003,IB4003_801_823,801,823,C,Neutral
IB4003,IB4003_801_823,801,823,B,Neutral
IB4003,IB4003_801_823,801,823,D,Gatekeeper
IB4003,IB4003_89_115,89,115,A,Gatekeeper
IB4003,IB4003_89_115,89,115,C,Neutral
IB4003,IB4003_89_115,89,115,B,Neutral
IB4003,IB4003_89_115,89,115,D,Neutral
IB4003,IB4003_823_849,823,849,A,Supporter
IB4003,IB4003_823_849,823,849,C,Neutral
IB4003,IB4003_823_849,823,849,B,Neutral
IB4003,IB4003_823_849,823,849,D,Protagonist
IB4003,IB4003_718_744,718,744,A,Gatekeeper
IB4003,IB4003_718_744,718,744,C,Neutral
IB4003,IB4003_718_744,718,744,B,Supporter
IB4003,IB4003_718_744,718,744,D,Neutral
IB4003,IB4003_849_873,849,873,A,Supporter
IB4003,IB4003_849_873,849,873,C,Neutral
IB4003,IB4003_849_873,849,873,B,Neutral
IB4003,IB4003_849_873,849,873,D,Protagonist
IB4003,IB4003_1923_1954,1923,1954,A,Gatekeeper
IB4003,IB4003_1923_1954,1923,1954,C,Supporter
IB4003,IB4003_1923_1954,1923,1954,B,Supporter
IB4003,IB4003_1923_1954,1923,1954,D,Supporter
IB4003,IB4003_1164_1225,1164,1225,A,Gatekeeper
IB4003,IB4003_1164_1225,1164,1225,C,Supporter
IB4003,IB4003_1164_1225,1164,1225,B,Supporter
IB4003,IB4003_1164_1225,1164,1225,D,Protagonist
IB4003,IB4003_872_911,872,911,A,Neutral
IB4003,IB4003_872_911,872,911,C,Protagonist
IB4003,IB4003_872_911,872,911,B,Neutral
IB4003,IB4003_872_911,872,911,D,Neutral
IB4003,IB4003_1567_1596,1567,1596,A,Supporter
IB4003,IB4003_1567_1596,1567,1596,C,Neutral
IB4003,IB4003_1567_1596,1567,1596,B,Neutral
IB4003,IB4003_1567_1596,1567,1596,D,Protagonist
IB4003,IB4003_1462_1495,1462,1495,A,Gatekeeper
IB4003,IB4003_1462_1495,1462,1495,C,Supporter
IB4003,IB4003_1462_1495,1462,1495,B,Neutral
IB4003,IB4003_1462_1495,1462,1495,D,Protagonist
IB4003,IB4003_115_139,115,139,A,Gatekeeper
IB4003,IB4003_115_139,115,139,C,Neutral
IB4003,IB4003_115_139,115,139,B,Neutral
IB4003,IB4003_115_139,115,139,D,Neutral
