EN2006a,EN2006a_2291_2328,2291,2328,A,Neutral
EN2006a,EN2006a_2291_2328,2291,2328,C,Supporter
EN2006a,EN2006a_2291_2328,2291,2328,B,Gatekeeper
EN2006a,EN2006a_236_267,236,267,A,Supporter
EN2006a,EN2006a_236_267,236,267,C,Supporter
EN2006a,EN2006a_236_267,236,267,B,Gatekeeper
EN2006a,EN2006a_133_155,133,155,A,Neutral
EN2006a,EN2006a_133_155,133,155,C,Supporter
EN2006a,EN2006a_133_155,133,155,B,Supporter
EN2006a,EN2006a_2423_2458,2423,2458,A,Neutral
EN2006a,EN2006a_2423_2458,2423,2458,C,Supporter
EN2006a,EN2006a_2423_2458,2423,2458,B,Gatekeeper
EN2006a,EN2006a_103_134,103,134,A,Neutral
EN2006a,EN2006a_103_134,103,134,C,Supporter
EN2006a,EN2006a_103_134,103,134,B,Gatekeeper
EN2006a,EN2006a_2634_2663,2634,2663,A,Neutral
EN2006a,EN2006a_2634_2663,2634,2663,C,Supporter
EN2006a,EN2006a_2634_2663,2634,2663,B,Gatekeeper
EN2006a,EN2006a_3456_3478,3456,3478,A,Neutral
EN2006a,EN2006a_3456_3478,3456,3478,C,Supporter
EN2006a,EN2006a_3456_3478,3456,3478,B,Gatekeeper
EN2006a,EN2006a_2876_2899,2876,2899,A,Neutral
EN2006a,EN2006a_2876_2899,2876,2899,C,Supporter
EN2006a,EN2006a_2876_2899,2876,2899,B,Supporter
EN2006a,EN2006a_156_180,156,180,A,Supporter
EN2006a,EN2006a_156_180,156,180,C,Supporter
EN2006a,EN2006a_156_180,156,180,B,Gatekeeper
EN2006a,EN2006a_180_213,180,213,A,Neutral
EN2006a,EN2006a_180_213,180,213,C,Gatekeeper
EN2006a,EN2006a_180_213,180,213,B,Neutral
EN2006a,EN2006a_1226_1254,1226,1254,A,Neutral
EN2006a,EN2006a_1226_1254,1226,1254,C,Gatekeeper
EN2006a,EN2006a_1226_1254,1226,1254,B,Supporter
EN2006a,EN2006a_213_236,213,236,A,Neutral
EN2006a,EN2006a_213_236,213,236,C,Supporter
EN2006a,EN2006a_213_236,213,236,B,Supporter
EN2006a,EN2006a_83_104,83,104,A,Neutral
EN2006a,EN2006a_83_104,83,104,C,Supporter
EN2006a,EN2006a_83_104,83,104,B,Supporter
EN2006a,EN2006a_1329_1354,1329,1354,A,Neutral
EN2006a,EN2006a_1329_1354,1329,1354,C,Supporter
EN2006a,EN2006a_1329_1354,1329,1354,B,Supporter
EN2006a,EN2006a_2379_2402,2379,2402,A,Neutral
EN2006a,EN2006a_2379_2402,2379,2402,C,Gatekeeper
EN2006a,EN2006a_2379_2402,2379,2402,B,Supporter
EN2006a,EN2006a_48_84,48,84,A,Neutral
EN2006a,EN2006a_48_84,48,84,C,Supporter
EN2006a,EN2006a_48_84,48,84,B,Supporter
EN2006a,EN2006a_2257_2292,2257,2292,A,Neutral
EN2006a,EN2006a_2257_2292,2257,2292,C,Supporter
EN2006a,EN2006a_2257_2292,2257,2292,B,Supporter
EN2006a,EN2006a_3102_3125,3102,3125,A,Supporter
EN2006a,EN2006a_3102_3125,3102,3125,C,Protagonist
EN2006a,EN2006a_3102_3125,3102,3125,B,Supporter
EN2006a,EN2006a_3429_3452,3429,3452,A,Neutral
EN2006a,EN2006a_3429_3452,3429,3452,C,Supporter
EN2006a,EN2006a_3429_3452,3429,3452,B,Supporter
EN2006a,EN2006a_2401_2423,2401,2423,A,Neutral
EN2006a,EN2006a_2401_2423,2401,2423,C,Supporter
EN2006a,EN2006a_2401_2423,2401,2423,B,Gatekeeper
EN2006a,EN2006a_375_398,375,398,A,Neutral
EN2006a,EN2006a_375_398,375,398,C,Supporter
EN2006a,EN2006a_375_398,375,398,B,Supporter
EN2006a,EN2006a_2458_2487,2458,2487,A,Neutral
EN2006a,EN2006a_2458_2487,2458,2487,C,Supporter
EN2006a,EN2006a_2458_2487,2458,2487,B,Gatekeeper
EN2006a,EN2006a_2562_2585,2562,2585,A,Supporter
EN2006a,EN2006a_2562_2585,2562,2585,C,Gatekeeper
EN2006a,EN2006a_2562_2585,2562,2585,B,Supporter
EN2006a,EN2006a_2665_2687,2665,2687,A,Neutral
EN2006a,EN2006a_2665_2687,2665,2687,C,Supporter
EN2006a,EN2006a_2665_2687,2665,2687,B,Gatekeeper
EN2006a,EN2006a_312_344,312,344,A,Neutral
EN2006a,EN2006a_312_344,312,344,C,Supporter
EN2006a,EN2006a_312_344,312,344,B,Supporter
EN2006a,EN2006a_3479_3510,3479,3510,A,Supporter
EN2006a,EN2006a_3479_3510,3479,3510,C,Supporter
EN2006a,EN2006a_3479_3510,3479,3510,B,Gatekeeper
EN2006a,EN2006a_3124_3152,3124,3152,A,Supporter
EN2006a,EN2006a_3124_3152,3124,3152,C,Supporter
EN2006a,EN2006a_3124_3152,3124,3152,B,Supporter
EN2006a,EN2006a_1011_1038,1011,1038,A,Neutral
EN2006a,EN2006a_1011_1038,1011,1038,C,Supporter
EN2006a,EN2006a_1011_1038,1011,1038,B,Supporter
EN2006a,EN2006a_1971_1994,1971,1994,A,Supporter
EN2006a,EN2006a_1971_1994,1971,1994,C,Neutral
EN2006a,EN2006a_1971_1994,1971,1994,B,Gatekeeper
