IN1012,IN1012_941_964,941,964,A,Gatekeeper
IN1012,IN1012_941_964,941,964,C,Supporter
IN1012,IN1012_941_964,941,964,B,Supporter
IN1012,IN1012_941_964,941,964,D,Neutral
IN1012,IN1012_660_685,660,685,A,Supporter
IN1012,IN1012_660_685,660,685,C,Supporter
IN1012,IN1012_660_685,660,685,B,Supporter
IN1012,IN1012_660_685,660,685,D,Supporter
IN1012,IN1012_1617_1653,1617,1653,A,Protagonist
IN1012,IN1012_1617_1653,1617,1653,C,Neutral
IN1012,IN1012_1617_1653,1617,1653,B,Supporter
IN1012,IN1012_1617_1653,1617,1653,D,Neutral
IN1012,IN1012_1087_1110,1087,1110,A,Gatekeeper
IN1012,IN1012_1087_1110,1087,1110,C,Supporter
IN1012,IN1012_1087_1110,1087,1110,B,Neutral
IN1012,IN1012_1087_1110,1087,1110,D,Neutral
IN1012,IN1012_899_941,899,941,A,Gatekeeper
IN1012,IN1012_899_941,899,941,C,Neutral
IN1012,IN1012_899_941,899,941,B,Supporter
IN1012,IN1012_899_941,899,941,D,Neutral
IN1012,IN1012_2512_2572,2512,2572,A,Supporter
IN1012,IN1012_2512_2572,2512,2572,C,Supporter
IN1012,IN1012_2512_2572,2512,2572,B,Supporter
IN1012,IN1012_2512_2572,2512,2572,D,Supporter
IN1012,IN1012_50_76,50,76,A,Supporter
IN1012,IN1012_50_76,50,76,C,Neutral
IN1012,IN1012_50_76,50,76,B,Supporter
IN1012,IN1012_50_76,50,76,D,Supporter
IN1012,IN1012_1283_1304,1283,1304,A,Protagonist
IN1012,IN1012_1283_1304,1283,1304,C,Supporter
IN1012,IN1012_1283_1304,1283,1304,B,Neutral
IN1012,IN1012_1283_1304,1283,1304,D,Neutral
IN1012,IN1012_1031_1061,1031,1061,A,Protagonist
IN1012,IN1012_1031_1061,1031,1061,C,Supporter
IN1012,IN1012_1031_1061,1031,1061,B,Neutral
IN1012,IN1012_1031_1061,1031,1061,D,Neutral
IN1012,IN1012_685_707,685,707,A,Gatekeeper
IN1012,IN1012_685_707,685,707,C,Neutral
IN1012,IN1012_685_707,685,707,B,Neutral
IN1012,IN1012_685_707,685,707,D,Supporter
IN1012,IN1012_447_468,447,468,A,Neutral
IN1012,IN1012_447_468,447,468,C,Supporter
IN1012,IN1012_447_468,447,468,B,Neutral
IN1012,IN1012_447_468,447,468,D,Supporter
IN1012,IN1012_1109_1131,1109,1131,A,Protagonist
IN1012,IN1012_1109_1131,1109,1131,C,Supporter
IN1012,IN1012_1109_1131,1109,1131,B,Neutral
IN1012,IN1012_1109_1131,1109,1131,D,Neutral
IN1012,IN1012_732_757,732,757,A,Gatekeeper
IN1012,IN1012_732_757,732,757,C,Supporter
IN1012,IN1012_732_757,732,757,B,Neutral
IN1012,IN1012_732_757,732,757,D,Neutral
IN1012,IN1012_507_529,507,529,A,Supporter
IN1012,IN1012_507_529,507,529,C,Neutral
IN1012,IN1012_507_529,507,529,B,Neutral
IN1012,IN1012_507_529,507,529,D,Supporter
IN1012,IN1012_1566_1592,1566,1592,A,Supporter
IN1012,IN1012_1566_1592,1566,1592,C,Neutral
IN1012,IN1012_1566_1592,1566,1592,B,Gatekeeper
IN1012,IN1012_1566_1592,1566,1592,D,Neutral
IN1012,IN1012_2753_2782,2753,2782,A,Supporter
IN1012,IN1012_2753_2782,2753,2782,C,Supporter
IN1012,IN1012_2753_2782,2753,2782,B,Supporter
IN1012,IN1012_2753_2782,2753,2782,D,Neutral
IN1012,IN1012_286_315,286,315,A,Supporter
IN1012,IN1012_286_315,286,315,C,Supporter
IN1012,IN1012_286_315,286,315,B,Neutral
IN1012,IN1012_286_315,286,315,D,Supporter
IN1012,IN1012_1407_1430,1407,1430,A,Neutral
IN1012,IN1012_1407_1430,1407,1430,C,Protagonist
IN1012,IN1012_1407_1430,1407,1430,B,Neutral
IN1012,IN1012_1407_1430,1407,1430,D,Neutral
IN1012,IN1012_997_1031,997,1031,A,Gatekeeper
IN1012,IN1012_997_1031,997,1031,C,Supporter
IN1012,IN1012_997_1031,997,1031,B,Neutral
IN1012,IN1012_997_1031,997,1031,D,Neutral
IN1012,IN1012_842_874,842,874,A,Supporter
IN1012,IN1012_842_874,842,874,C,Neutral
IN1012,IN1012_842_874,842,874,B,Protagonist
IN1012,IN1012_842_874,842,874,D,Neutral
IN1012,IN1012_1858_1881,1858,1881,A,Protagonist
IN1012,IN1012_1858_1881,1858,1881,C,Neutral
IN1012,IN1012_1858_1881,1858,1881,B,Supporter
IN1012,IN1012_1858_1881,1858,1881,D,Neutral
IN1012,IN1012_1130_1153,1130,1153,A,Gatekeeper
IN1012,IN1012_1130_1153,1130,1153,C,Neutral
IN1012,IN1012_1130_1153,1130,1153,B,Neutral
IN1012,IN1012_1130_1153,1130,1153,D,Supporter
IN1012,IN1012_757_816,757,816,A,Gatekeeper
IN1012,IN1012_757_816,757,816,C,Supporter
IN1012,IN1012_757_816,757,816,B,Supporter
IN1012,IN1012_757_816,757,816,D,Supporter
IN1012,IN1012_361_407,361,407,A,Supporter
