ES2009d,ES2009d_262_312,262,312,A,Supporter
ES2009d,ES2009d_262_312,262,312,B,Protagonist
ES2009d,ES2009d_262_312,262,312,C,Protagonist
ES2009d,ES2009d_262_312,262,312,D,Supporter
ES2009d,ES2009d_1930_1963,1930,1963,A,Gatekeeper
ES2009d,ES2009d_1930_1963,1930,1963,B,Supporter
ES2009d,ES2009d_1930_1963,1930,1963,C,Neutral
ES2009d,ES2009d_1930_1963,1930,1963,D,Supporter
ES2009d,ES2009d_2088_2110,2088,2110,A,Supporter
ES2009d,ES2009d_2088_2110,2088,2110,B,Supporter
ES2009d,ES2009d_2088_2110,2088,2110,C,Neutral
ES2009d,ES2009d_2088_2110,2088,2110,D,Supporter
ES2009d,ES2009d_334_358,334,358,A,Neutral
ES2009d,ES2009d_334_358,334,358,B,Supporter
ES2009d,ES2009d_334_358,334,358,C,Gatekeeper
ES2009d,ES2009d_334_358,334,358,D,Neutral
ES2009d,ES2009d_207_231,207,231,A,Neutral
ES2009d,ES2009d_207_231,207,231,B,Protagonist
ES2009d,ES2009d_207_231,207,231,C,Neutral
ES2009d,ES2009d_207_231,207,231,D,Neutral
ES2009d,ES2009d_136_159,136,159,A,Gatekeeper
ES2009d,ES2009d_136_159,136,159,B,Neutral
ES2009d,ES2009d_136_159,136,159,C,Neutral
ES2009d,ES2009d_136_159,136,159,D,Neutral
ES2009d,ES2009d_358_390,358,390,A,Supporter
ES2009d,ES2009d_358_390,358,390,B,Supporter
ES2009d,ES2009d_358_390,358,390,C,Supporter
ES2009d,ES2009d_358_390,358,390,D,Supporter
ES2009d,ES2009d_158_180,158,180,A,Gatekeeper
ES2009d,ES2009d_158_180,158,180,B,Neutral
ES2009d,ES2009d_158_180,158,180,C,Neutral
ES2009d,ES2009d_158_180,158,180,D,Neutral
ES2009d,ES2009d_556_602,556,602,A,Neutral
ES2009d,ES2009d_556_602,556,602,B,Protagonist
ES2009d,ES2009d_556_602,556,602,C,Gatekeeper
ES2009d,ES2009d_556_602,556,602,D,Supporter
ES2009d,ES2009d_468_494,468,494,A,Neutral
ES2009d,ES2009d_468_494,468,494,B,Protagonist
ES2009d,ES2009d_468_494,468,494,C,Protagonist
ES2009d,ES2009d_468_494,468,494,D,Neutral
ES2009d,ES2009d_89_111,89,111,A,Gatekeeper
ES2009d,ES2009d_89_111,89,111,B,Neutral
ES2009d,ES2009d_89_111,89,111,C,Neutral
ES2009d,ES2009d_89_111,89,111,D,Supporter
ES2009d,ES2009d_1893_1930,1893,1930,A,Gatekeeper
ES2009d,ES2009d_1893_1930,1893,1930,B,Neutral
ES2009d,ES2009d_1893_1930,1893,1930,C,Neutral
ES2009d,ES2009d_1893_1930,1893,1930,D,Protagonist
ES2009d,ES2009d_623_651,623,651,A,Gatekeeper
ES2009d,ES2009d_623_651,623,651,B,Neutral
ES2009d,ES2009d_623_651,623,651,C,Neutral
