ES2004b,ES2004b_2164_2200,2164,2200,A,Neutral
ES2004b,ES2004b_2164_2200,2164,2200,B,Supporter
ES2004b,ES2004b_2164_2200,2164,2200,C,Neutral
ES2004b,ES2004b_2164_2200,2164,2200,D,Supporter
ES2004b,ES2004b_659_682,659,682,A,Protagonist
ES2004b,ES2004b_659_682,659,682,B,Neutral
ES2004b,ES2004b_659_682,659,682,C,Neutral
ES2004b,ES2004b_659_682,659,682,D,Neutral
ES2004b,ES2004b_298_346,298,346,A,Neutral
ES2004b,ES2004b_298_346,298,346,B,Neutral
ES2004b,ES2004b_298_346,298,346,C,Supporter
ES2004b,ES2004b_298_346,298,346,D,Supporter
ES2004b,ES2004b_2028_2054,2028,2054,A,Neutral
ES2004b,ES2004b_2028_2054,2028,2054,B,Protagonist
ES2004b,ES2004b_2028_2054,2028,2054,C,Neutral
ES2004b,ES2004b_2028_2054,2028,2054,D,Neutral
ES2004b,ES2004b_1080_1131,1080,1131,A,Supporter
ES2004b,ES2004b_1080_1131,1080,1131,B,Gatekeeper
ES2004b,ES2004b_1080_1131,1080,1131,C,Supporter
ES2004b,ES2004b_1080_1131,1080,1131,D,Supporter
ES2004b,ES2004b_1055_1080,1055,1080,A,Neutral
ES2004b,ES2004b_1055_1080,1055,1080,B,Protagonist
ES2004b,ES2004b_1055_1080,1055,1080,C,Neutral
ES2004b,ES2004b_1055_1080,1055,1080,D,Supporter
ES2004b,ES2004b_272_298,272,298,A,Neutral
ES2004b,ES2004b_272_298,272,298,B,Neutral
ES2004b,ES2004b_272_298,272,298,C,Protagonist
ES2004b,ES2004b_272_298,272,298,D,Neutral
ES2004b,ES2004b_2248_2279,2248,2279,A,Neutral
ES2004b,ES2004b_2248_2279,2248,2279,B,Protagonist
ES2004b,ES2004b_2248_2279,2248,2279,C,Neutral
ES2004b,ES2004b_2248_2279,2248,2279,D,Supporter
ES2004b,ES2004b_2279_2303,2279,2303,A,Neutral
ES2004b,ES2004b_2279_2303,2279,2303,B,Supporter
ES2004b,ES2004b_2279_2303,2279,2303,C,Neutral
ES2004b,ES2004b_2279_2303,2279,2303,D,Gatekeeper
ES2004b,ES2004b_703_741,703,741,A,Protagonist
ES2004b,ES2004b_703_741,703,741,B,Neutral
ES2004b,ES2004b_703_741,703,741,C,Supporter
ES2004b,ES2004b_703_741,703,741,D,Neutral
ES2004b,ES2004b_193_219,193,219,A,Neutral
ES2004b,ES2004b_193_219,193,219,B,Gatekeeper
ES2004b,ES2004b_193_219,193,219,C,Protagonist
ES2004b,ES2004b_193_219,193,219,D,Neutral
ES2004b,ES2004b_70_92,70,92,A,Neutral
ES2004b,ES2004b_70_92,70,92,B,Gatekeeper
ES2004b,ES2004b_70_92,70,92,C,Neutral
ES2004b,ES2004b_70_92,70,92,D,Supporter
ES2004b,ES2004b_869_891,869,891,A,Neutral
ES2004b,ES2004b_869_891,869,891,B,Neutral
ES2004b,ES2004b_869_891,869,891,C,Neutral
ES2004b,ES2004b_869_891,869,891,D,Protagonist
ES2004b,ES2004b_219_247,219,247,A,Neutral
ES2004b,ES2004b_219_247,219,247,B,Neutral
ES2004b,ES2004b_219_247,219,247,C,Protagonist
ES2004b,ES2004b_219_247,219,247,D,Neutral
ES2004b,ES2004b_2199_2221,2199,2221,A,Neutral
ES2004b,ES2004b_2199_2221,2199,2221,B,Supporter
ES2004b,ES2004b_2199_2221,2199,2221,C,Neutral
ES2004b,ES2004b_2199_2221,2199,2221,D,Protagonist
ES2004b,ES2004b_248_272,248,272,A,Neutral
ES2004b,ES2004b_248_272,248,272,B,Neutral
ES2004b,ES2004b_248_272,248,272,C,Protagonist
ES2004b,ES2004b_248_272,248,272,D,Neutral
ES2004b,ES2004b_92_119,92,119,A,Neutral
ES2004b,ES2004b_92_119,92,119,B,Gatekeeper
ES2004b,ES2004b_92_119,92,119,C,Neutral
ES2004b,ES2004b_92_119,92,119,D,Neutral
ES2004b,ES2004b_163_193,163,193,A,Neutral
ES2004b,ES2004b_163_193,163,193,B,Gatekeeper
ES2004b,ES2004b_163_193,163,193,C,Supporter
ES2004b,ES2004b_163_193,163,193,D,Neutral
ES2004b,ES2004b_472_505,472,505,A,Neutral
ES2004b,ES2004b_472_505,472,505,B,Neutral
ES2004b,ES2004b_472_505,472,505,C,Protagonist
ES2004b,ES2004b_472_505,472,505,D,Neutral
ES2004b,ES2004b_1130_1181,1130,1181,A,Neutral
ES2004b,ES2004b_1130_1181,1130,1181,B,Neutral
ES2004b,ES2004b_1130_1181,1130,1181,C,Supporter
ES2004b,ES2004b_1130_1181,1130,1181,D,Protagonist
ES2004b,ES2004b_505_533,505,533,A,Neutral
ES2004b,ES2004b_505_533,505,533,B,Gatekeeper
ES2004b,ES2004b_505_533,505,533,C,Protagonist
ES2004b,ES2004b_505_533,505,533,D,Supporter
ES2004b,ES2004b_845_870,845,870,A,Neutral
ES2004b,ES2004b_845_870,845,870,B,Neutral
ES2004b,ES2004b_845_870,845,870,C,Neutral
ES2004b,ES2004b_845_870,845,870,D,Protagonist
ES2004b,ES2004b_682_704,682,704,A,Protagonist
ES2004b,ES2004b_682_704,682,704,B,Neutral
ES2004b,ES2004b_682_704,682,704,C,Neutral
ES2004b,ES2004b_682_704,682,704,D,Neutral
ES2004b,ES2004b_636_659,636,659,A,Protagonist
ES2004b,ES2004b_636_659,636,659,B,Neutral
ES2004b,ES2004b_636_659,636,659,C,Neutral
ES2004b,ES2004b_636_659,636,659,D,Neutral
ES2004b,ES2004b_928_954,928,954,A,Neutral
ES2004b,ES2004b_928_954,928,954,B,Neutral
ES2004b,ES2004b_928_954,928,954,C,Neutral
ES2004b,ES2004b_928_954,928,954,D,Protagonist
ES2004b,ES2004b_141_162,141,162,A,Neutral
ES2004b,ES2004b_141_162,141,162,B,Gatekeeper
ES2004b,ES2004b_141_162,141,162,C,Neutral
ES2004b,ES2004b_141_162,141,162,D,Neutral
