TS3008b,TS3008b_1982_2003,1982,2003,A,Gatekeeper
TS3008b,TS3008b_1982_2003,1982,2003,B,Supporter
TS3008b,TS3008b_1982_2003,1982,2003,C,Neutral
TS3008b,TS3008b_1982_2003,1982,2003,D,Supporter
TS3008b,TS3008b_382_408,382,408,A,Supporter
TS3008b,TS3008b_382_408,382,408,B,Protagonist
TS3008b,TS3008b_382_408,382,408,C,Neutral
TS3008b,TS3008b_382_408,382,408,D,Supporter
TS3008b,TS3008b_224_249,224,249,A,Neutral
TS3008b,TS3008b_224_249,224,249,B,Neutral
TS3008b,TS3008b_224_249,224,249,C,Protagonist
TS3008b,TS3008b_224_249,224,249,D,Neutral
TS3008b,TS3008b_2005_2030,2005,2030,A,Protagonist
TS3008b,TS3008b_2005_2030,2005,2030,B,Neutral
TS3008b,TS3008b_2005_2030,2005,2030,C,Neutral
TS3008b,TS3008b_2005_2030,2005,2030,D,Neutral
TS3008b,TS3008b_926_949,926,949,A,Neutral
TS3008b,TS3008b_926_949,926,949,B,Supporter
TS3008b,TS3008b_926_949,926,949,C,Neutral
TS3008b,TS3008b_926_949,926,949,D,Neutral
TS3008b,TS3008b_577_598,577,598,A,Neutral
TS3008b,TS3008b_577_598,577,598,B,Neutral
TS3008b,TS3008b_577_598,577,598,C,Neutral
TS3008b,TS3008b_577_598,577,598,D,Protagonist
TS3008b,TS3008b_2061_2090,2061,2090,A,Gatekeeper
TS3008b,TS3008b_2061_2090,2061,2090,B,Neutral
TS3008b,TS3008b_2061_2090,2061,2090,C,Supporter
TS3008b,TS3008b_2061_2090,2061,2090,D,Gatekeeper
TS3008b,TS3008b_1031_1064,1031,1064,A,Protagonist
TS3008b,TS3008b_1031_1064,1031,1064,B,Supporter
TS3008b,TS3008b_1031_1064,1031,1064,C,Neutral
TS3008b,TS3008b_1031_1064,1031,1064,D,Neutral
TS3008b,TS3008b_2029_2062,2029,2062,A,Gatekeeper
TS3008b,TS3008b_2029_2062,2029,2062,B,Supporter
TS3008b,TS3008b_2029_2062,2029,2062,C,Neutral
TS3008b,TS3008b_2029_2062,2029,2062,D,Neutral
TS3008b,TS3008b_2112_2138,2112,2138,A,Gatekeeper
TS3008b,TS3008b_2112_2138,2112,2138,B,Neutral
TS3008b,TS3008b_2112_2138,2112,2138,C,Neutral
TS3008b,TS3008b_2112_2138,2112,2138,D,Protagonist
TS3008b,TS3008b_408_432,408,432,A,Supporter
TS3008b,TS3008b_408_432,408,432,B,Protagonist
TS3008b,TS3008b_408_432,408,432,C,Neutral
TS3008b,TS3008b_408_432,408,432,D,Supporter
TS3008b,TS3008b_555_577,555,577,A,Neutral
TS3008b,TS3008b_555_577,555,577,B,Neutral
TS3008b,TS3008b_555_577,555,577,C,Neutral
TS3008b,TS3008b_555_577,555,577,D,Protagonist
TS3008b,TS3008b_134_155,134,155,A,Supporter
TS3008b,TS3008b_134_155,134,155,B,Neutral
TS3008b,TS3008b_134_155,134,155,C,Gatekeeper
TS3008b,TS3008b_134_155,134,155,D,Neutral
TS3008b,TS3008b_297_323,297,323,A,Supporter
TS3008b,TS3008b_297_323,297,323,B,Supporter
TS3008b,TS3008b_297_323,297,323,C,Protagonist
TS3008b,TS3008b_297_323,297,323,D,Neutral
TS3008b,TS3008b_2137_2160,2137,2160,A,Gatekeeper
TS3008b,TS3008b_2137_2160,2137,2160,B,Neutral
TS3008b,TS3008b_2137_2160,2137,2160,C,Neutral
TS3008b,TS3008b_2137_2160,2137,2160,D,Supporter
TS3008b,TS3008b_83_112,83,112,A,Gatekeeper
TS3008b,TS3008b_83_112,83,112,B,Supporter
TS3008b,TS3008b_83_112,83,112,C,Supporter
TS3008b,TS3008b_83_112,83,112,D,Neutral
TS3008b,TS3008b_272_298,272,298,A,Supporter
TS3008b,TS3008b_272_298,272,298,B,Neutral
TS3008b,TS3008b_272_298,272,298,C,Protagonist
TS3008b,TS3008b_272_298,272,298,D,Neutral
TS3008b,TS3008b_322_349,322,349,A,Supporter
TS3008b,TS3008b_322_349,322,349,B,Supporter
TS3008b,TS3008b_322_349,322,349,C,Protagonist
TS3008b,TS3008b_322_349,322,349,D,Neutral
